t,x,z,tau_norm2,tau_norm,omega2
1.315000000,2.435364519,0.456242493,257.332490043,16.041586270,-1.957426994
1.320000000,2.456561512,0.459350295,255.475911087,15.983613831,-2.001076989
1.325000000,2.477749357,0.462612575,253.571157497,15.923917781,-2.044775484
1.330000000,2.498924065,0.466027730,251.620257897,15.862542605,-2.088408225
1.335000000,2.520081590,0.469594069,249.625376652,15.799537229,-2.131861319
1.340000000,2.541217840,0.473309816,247.588789503,15.734954385,-2.175023938
1.345000000,2.562328673,0.477173108,245.512859027,15.668849959,-2.217788404
1.350000000,2.583409905,0.481181994,243.400010810,15.601282345,-2.260050274
1.355000000,2.604457313,0.485334435,241.252710479,15.532311820,-2.301708469
1.360000000,2.625466635,0.489628305,239.073441732,15.461999927,-2.342665436
1.365000000,2.646433582,0.494061389,236.864685509,15.390408880,-2.382827351
1.370000000,2.667353834,0.498631381,234.628900427,15.317601001,-2.422104348
1.375000000,2.688223050,0.503335890,232.368504617,15.243638169,-2.460410785
1.380000000,2.709036871,0.508172435,230.085859054,15.168581313,-2.497665529
1.385000000,2.729790923,0.513138448,227.783252510,15.092489937,-2.533792273
1.390000000,2.750480824,0.518231272,225.462888194,15.015421679,-2.568719857
1.395000000,2.771102189,0.523448165,223.126872188,14.937431914,-2.602382612
1.400000000,2.791650633,0.528786298,220.777203715,14.858573408,-2.634720708
1.405000000,2.812121778,0.534242756,218.415767320,14.778896012,-2.665680498
1.410000000,2.832511257,0.539814541,216.044326984,14.698446414,-2.695214865
1.415000000,2.852814718,0.545498570,213.664522205,14.617267946,-2.723283549
1.420000000,2.873027833,0.551291680,211.277866046,14.535400443,-2.749853469
1.425000000,2.893146299,0.557190624,208.885745164,14.452880168,-2.774899010
1.430000000,2.913165844,0.563192077,206.489421774,14.369739795,-2.798402292
1.435000000,2.933082233,0.569292638,204.090037534,14.286008454,-2.820353401
1.440000000,2.952891271,0.575488827,201.688619297,14.201711844,-2.840750583
1.445000000,2.972588811,0.581777088,199.286086653,14.116872410,-2.859600400
1.450000000,2.992170755,0.588153797,196.883261210,14.031509584,-2.876917835
1.455000000,3.011633062,0.594615253,194.480877499,13.945640089,-2.892726353
1.460000000,3.030971749,0.601157690,192.079595420,13.859278315,-2.907057907
1.465000000,3.050182897,0.607777275,189.680014100,13.772436752,-2.919952900
1.470000000,3.069262656,0.614470108,187.282687055,13.685126490,-2.931460082
1.475000000,3.088207247,0.621232228,184.888138518,13.597357777,-2.941636400
1.480000000,3.107012967,0.628059614,182.496880779,13.509140638,-2.950546793
1.485000000,3.125676190,0.634948187,180.109432423,13.420485551,-2.958263927
1.490000000,3.144193375,0.641893814,177.726337273,13.331404175,-2.964867882
1.495000000,3.162561064,0.648892309,175.348183926,13.241910131,-2.970445779
1.500000000,3.180775887,0.655939437,172.975625690,13.152019833,-2.975091354
1.505000000,3.198834564,0.663030915,170.609400789,13.061753358,-2.978904476
1.510000000,3.216733906,0.670162417,168.250352674,12.971135366,-2.981990608
1.515000000,3.234470819,0.677329577,165.899450247,12.880196048,-2.984460035
1.520000000,3.252042302,0.684527990,163.557804711,12.788971996,-2.986422509
1.525000000,3.269445451,0.691753219,161.226671952,12.697506525,-2.987978339
1.530000000,3.286677458,0.699000791,158.907444586,12.605849618,-2.989216827
1.535000000,3.303735612,0.706266210,156.601641977,12.514057774,-2.990216429
1.540000000,3.320617296,0.713544953,154.310899089,12.422193811,-2.991044955
1.545000000,3.337319993,0.720832475,152.036954342,12.330326611,-2.991759807
1.550000000,3.353841277,0.728124214,149.781636607,12.238530819,-2.992408259
1.555000000,3.370178820,0.735415594,147.546851507,12.146886494,-2.993027776
1.560000000,3.386330383,0.742702026,145.334567170,12.055478720,-2.993646378
1.565000000,3.402293822,0.749978917,143.146799583,11.964397168,-2.994283048
1.570000000,3.418067080,0.757241665,140.985597702,11.873735625,-2.994948194
1.575000000,3.433648190,0.764485671,138.853028449,11.783591492,-2.995644160
1.580000000,3.449035269,0.771706335,136.751161734,11.694065236,-2.996365797
1.585000000,3.464226517,0.778899065,134.682055624,11.605259826,-2.997101102
