t,x,z,tau_norm2,tau_norm,omega2
1.665000000,5.694602498,1.328015875,119.311401523,10.922975855,-2.978681853
1.670000000,5.709487124,1.335458205,118.224816402,10.873123581,-2.973480594
1.675000000,5.724134695,1.342788559,117.195388959,10.825681917,-2.968374828
1.680000000,5.738544303,1.350002836,116.222543189,10.780655972,-2.963612608
1.685000000,5.752715061,1.357096971,115.305716219,10.738049926,-2.959458436
1.690000000,5.766646097,1.364066934,114.444374053,10.697867734,-2.956188332
1.695000000,5.780336554,1.370908729,113.638032151,10.660114078,-2.954048446
1.700000000,5.793785587,1.377618387,112.886283806,10.624795707,-2.953215514
1.705000000,5.806992360,1.384191969,112.188825484,10.591922653,-2.953790302
1.710000000,5.819956046,1.390625561,111.545474666,10.561509109,-2.955794516
1.715000000,5.832675823,1.396915267,110.956180280,10.533573956,-2.959168348
1.720000000,5.845150870,1.403057212,110.421025884,10.508140934,-2.963768709
1.725000000,5.857380369,1.409047536,109.940225708,10.485238467,-2.969368180
1.730000000,5.869363501,1.414882390,109.514113610,10.464899121,-2.975654717
1.735000000,5.881099441,1.420557937,109.143124913,10.447158700,-2.982232168
1.740000000,5.892587362,1.426070347,108.827771087,10.432054979,-2.988621633
1.745000000,5.903826431,1.431415794,108.568607182,10.419626058,-2.994263707
1.750000000,5.914815805,1.436590460,108.366191905,10.409908352,-2.998521620
1.755000000,5.925554634,1.441590529,108.221040272,10.402934215,-3.000685286
1.760000000,5.936042059,1.446412192,108.133568774,10.398729190,-2.999976215
1.765000000,5.946277211,1.451051643,108.104033079,10.397308934,-2.995553234
1.770000000,5.956259213,1.455505087,108.132458401,10.398675800,-2.986518884
1.775000000,5.965987176,1.459768738,108.218562803,10.402815138,-2.971926341
1.780000000,5.975460205,1.463838827,108.361673888,10.409691345,-2.950786600
1.785000000,5.984677398,1.467711604,108.560639580,10.419243714,-2.922075651
1.790000000,5.993637847,1.471383348,108.813733958,10.431382169,-2.884741261
1.795000000,6.002340640,1.474850375,109.118559483,10.445982935,-2.837708948
1.800000000,6.010784867,1.478109045,109.471947321,10.462884274,-2.779886665
1.805000000,6.018969619,1.481155777,109.869857976,10.481882368,-2.710167661
1.810000000,6.026893997,1.483987060,110.307284931,10.502727500,-2.627430991
1.815000000,6.034557109,1.486599469,110.778164647,10.525120648,-2.530539078
1.820000000,6.041958085,1.488989681,111.275296931,10.548710676,-2.418331791
1.825000000,6.049096073,1.491154495,111.790280438,10.573092284,-2.289616488
1.830000000,6.055970255,1.493090852,112.313468951,10.597804912,-2.143153511
1.835000000,6.062579847,1.494795861,112.833954983,10.622332841,-1.977636678
1.840000000,6.068924109,1.496266819,113.339588309,10.646106721,-1.791668366
1.845000000,6.075002359,1.497501246,113.817038134,10.668506837,-1.583728844
1.850000000,6.080813974,1.498496909,114.251908845,10.688868455,-1.352139633
1.855000000,6.086358409,1.499251860,114.628920635,10.706489650,-1.095020770
1.860000000,6.091635203,1.499764468,114.932167700,10.720642131,-0.810242087
1.865000000,6.096643993,1.500033461,115.145468305,10.730585646,-0.495368937
1.870000000,6.101384530,1.500057965,115.252822653,10.735586740,-0.147603355
1.871981324,6.103188794,1.499999927,115.262646413,10.736044263,0.000000000
