t,x,z,tau_norm2,tau_norm,omega2
0.710000000,0.969034283,1.230128193,145.232666877,12.051251673,-2.701051829
0.715000000,0.989169004,1.217871503,146.292394339,12.095139286,-2.710738953
0.720000000,1.009505948,1.205594619,147.403255560,12.140974243,-2.716658874
0.725000000,1.030042802,1.193301128,148.567179782,12.188813715,-2.718874073
0.730000000,1.050777218,1.180994634,149.785794583,12.238700690,-2.717470300
0.735000000,1.071706822,1.168678764,151.060417069,12.290663817,-2.712556403
0.740000000,1.092829211,1.156357155,152.392046700,12.344717360,-2.704263873
0.745000000,1.114141962,1.144033460,153.781359852,12.400861254,-2.692745680
0.750000000,1.135642630,1.131711342,155.228708998,12.459081387,-2.678170279
0.755000000,1.157328755,1.119394471,156.734130738,12.519350252,-2.660715253
0.760000000,1.179197860,1.107086523,158.297357502,12.581627776,-2.640565242
0.765000000,1.201247457,1.094791175,159.917829875,12.645862164,-2.617910273
0.770000000,1.223475050,1.082512106,161.594709370,12.711990771,-2.592944089
0.775000000,1.245878131,1.070252989,163.326891608,12.779940986,-2.565862506
0.780000000,1.268454189,1.058017494,165.113019862,12.849631118,-2.536861829
0.785000000,1.291200707,1.045809283,166.951498927,12.920971284,-2.506137345
0.790000000,1.314115167,1.033632006,168.840509269,12.993864293,-2.473881918
0.795000000,1.337195047,1.021489301,170.778021432,13.068206512,-2.440284695
0.800000000,1.360437828,1.009384790,172.761810665,13.143888719,-2.405529943
0.805000000,1.383840991,0.997322077,174.789471732,13.220796940,-2.369796011
0.810000000,1.407402018,0.985304745,176.858433892,13.298813251,-2.333254435
0.815000000,1.431118395,0.973336354,178.965976001,13.377816563,-2.296069177
0.820000000,1.454987614,0.961420440,181.109241730,13.457683372,-2.258395996
0.825000000,1.479007169,0.949560509,183.285254857,13.538288476,-2.220381949
0.830000000,1.503174561,0.937760038,185.490934617,13.619505667,-2.182165013
0.835000000,1.527487297,0.926022472,187.723111082,13.701208380,-2.143873820
0.840000000,1.551942890,0.914351221,189.978540549,13.783270314,-2.105627496
